ID,Title,Content,Content_Tagline,Content_Description,Content_Menu_or_URL,Content_Images,Content_Video,ClosedorQuestionable,Listing_Type,Meat_Dairy_Parve,Continent,Country,State/Provience,City,_listing_pricing_range,geolocation_lat,geolocation_long,_listing_location,_listing_kosher,_listing_kosher_url,listing_thumbnail,_listing_phone,_listing_website,_listing_email,_listing_social__facebook,_listing_social__instagram,_listing_working_hours,_listing_monday_hours_radio,_listing_monday_hours_open,_listing_monday_hours_close,_listing_tuesday_hours_radio,_listing_tuesday_hours_open,_listing_tuesday_hours_close,_listing_wednesday_hours_radio,_listing_wednesday_hours_open,_listing_wednesday_hours_close,_listing_thursday_hours_radio,_listing_thursday_hours_open,_listing_thursday_hours_close,_listing_friday_hours_radio,_listing_friday_hours_open,_listing_friday_hours_close,_listing_saturday_hours_radio,_listing_saturday_hours_open,_listing_saturday_hours_close,_listing_sunday_hours_radio,_listing_sunday_hours_open,DateCreated,_listing_confirmed,Status,Chabad Status,street_address,zip_code,KWB_Highlight,More Information:
8382,Ventura Kosher Meats,"<h3>Kosher Grocery store and deli.</h3>
<strong>KWB Highlights:</strong>
<ul>
 	<li>All meats are Glatt Kosher.</li>
 	<li>Mashgiach Temidi available in store.</li>
 	<li>Ventura Kosher Meats is a classic Kosher butcher.</li>
 	<li>They are known for their high-quality meat.</li>
 	<li>In addition to meat and poultry, Ventura Kosher sells groceries, deli sandwiches, food platters, burgers, sides and more, all available to go.</li>
 	<li> You can pick up a free shopping tote from <a href=""http://ourEruv.com"" target=""_blank"" rel=""noopener noreferrer"">ourEruv.com</a>.</li>
 	<li>Cooked meals and deli to go!</li>
 	<li>Located at Encino, 20 miles northwest of Downtown Los Angeles.</li>
 	<li><a href=""http://rccvaad.org/teudot/VenturaKosherMeats.pdf"" target=""_blank"" rel=""noopener noreferrer"">Teudah</a>.</li>
</ul>",,,,https://scontent-lga3-1.xx.fbcdn.net/v/t31.18172-8/478700_110435332493262_1896428932_o.jpg?_nc_cat=105&ccb=1-5&_nc_sid=2c4854&_nc_ohc=rMnsU3oyOmMAX820xr-&_nc_ht=scontent-lga3-1.xx&oh=9ed23bf4e440faa8ab6af2a4b9715266&oe=61C859AF   https://scontent-lga3-1.xx.fbcdn.net/v/t31.18172-8/465356_110476562489139_1640181080_o.jpg?_nc_cat=103&ccb=1-5&_nc_sid=2c4854&_nc_ohc=sppJ4S88o1sAX-tltZa&tn=8xwR0EZvVxQK3iol&_nc_ht=scontent-lga3-1.xx&oh=280b8ba9b1fb2676e3ad2d5d371f5bb0&oe=61C646F5   https://scontent-lga3-1.xx.fbcdn.net/v/t31.18172-8/467047_113584828844979_1355326933_o.jpg?_nc_cat=107&ccb=1-5&_nc_sid=2c4854&_nc_ohc=NoxVDaYeFc0AX9NCtl7&_nc_ht=scontent-lga3-1.xx&oh=0171070aea8fddfd5d41c3566d94abca&oe=61C4E21C,,,Supermarket,Meat,North America,USA,California,Los Angeles,moderate,34.1680787,-118.5327846,"18357 Ventura Blvd, Tarzana, CA 91356",Rabbinical Council of California,http://rccvaad.org/kosher-directory/,,(818) 881-3777,https://www.facebook.com/pages/Ventura-Kosher/111561032258648,,https://www.facebook.com/pages/Ventura-Kosher/111561032258648,,,,,,,,,,,,,,,,,,,,,,,17/5/2018,8/2/2021,,,,,,
8394,Santa Monica Glatt Kosher Market,"<h3>Kosher grocery store and deli with delivery and takeout.</h3>
<strong>KWB Highlights:</strong>
<ul>
 	<li>All meats are Glatt Kosher.</li>
 	<li>This market is not only a grocery store, also has a delivery and takeout menu that can be very handy when travelling around Santa Monica needing a Kosher breakfast, lunch, or dinner.</li>
 	<li>Located in Santa Monica, 14 miles west of Downtown Los Angeles.</li>
 	<li>For more information about their deliveries and takeouts services, click <a href=""http://santamonicakoshergrub.com/24685"" target=""_blank"" rel=""noopener noreferrer"">here</a>.</li>
 	<li><a href=""http://rccvaad.org/teudot/SantaMonica.pdf"" target=""_blank"" rel=""noopener noreferrer"">Teudah</a>.</li>
</ul>
&nbsp;",,,,https://scontent-lga3-1.xx.fbcdn.net/v/t1.18169-9/11218984_892422317515114_7722458696266163152_n.png?_nc_cat=108&ccb=1-5&_nc_sid=9267fe&_nc_ohc=Gn4gmf81bXEAX8Fjxj7&_nc_ht=scontent-lga3-1.xx&oh=7f1bfe6f4a40861787ce7d6450e2f41e&oe=61C560B4   https://scontent-lga3-1.xx.fbcdn.net/v/t1.18169-9/10456770_673469409410407_1938772637307122690_n.jpg?_nc_cat=109&ccb=1-5&_nc_sid=9267fe&_nc_ohc=Uzdm6nK-wo8AX8fgfAd&tn=8xwR0EZvVxQK3iol&_nc_ht=scontent-lga3-1.xx&oh=0e23b5f7c47763390e930f9b3c00de56&oe=61C733DB   https://scontent-lga3-1.xx.fbcdn.net/v/t31.18172-8/1262453_525356670888349_1808051874_o.jpg?_nc_cat=103&ccb=1-5&_nc_sid=19026a&_nc_ohc=yumyg2-MoW4AX_llleH&_nc_ht=scontent-lga3-1.xx&oh=408ba518e26bfb779ab2ff974cbb28ff&oe=61C70415,,,"Supermarket,Delivery/Pickup",Meat,North America,USA,California,Los Angeles,moderate,34.0449399,-118.4524064,"11540 Santa Monica Blvd, Los Angeles, CA 90025",RCC,https://rccvaad.org/,,(310) 473-4435,https://www.facebook.com/santamonicakoshermarket/,,https://www.facebook.com/santamonicakoshermarket/,,,,,,,,,,,,,,,,,,,,,,,17/5/2018,8/2/2021,,,,,,
16084,Sami's Makolet,"<h3>Israeli grocery store online.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Did we miss anything? Let us know in the comments below!</li>
 	<li>Have you been here before? Share your tips with us!</li>
 	<li>Are you the owner? Claim your listing!</li>
</ul>",,,,https://www.google.com/maps/uv?pb=!1s0x80c2beccc322d39f%3A0xef1ff3fb280d45e4!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPzqWS17s3pIjaFnfMEOFFeE1KdfqUkSJjjId5C%3Dw99-h176-k-no!5sSami%27s%20Makolet%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e2!2sx0-MDVd4tJRd12tWgSyozQ&hl=en&sa=X&ved=2ahUKEwinztzvvLT0AhWkVTABHX9yDsoQoip6BAhFEAM,,,"Delivery/Pickup,Supermarket",,North America,USA,California,Los Angeles,moderate,34.0804562,-118.3617862,"511 N Fairfax Ave, Los Angeles, CA 90036, USA",OK Kosher,http://www.ok.org,,(323) 651-5878,https://www.samimakolet.com/contact-us/,,,,sunday,custom,08:00,"a:1:{i:0;s:5:""19:00"";}",custom,"a:1:{i:0;s:5:""08:00"";}","a:1:{i:0;s:5:""19:00"";}",custom,"a:1:{i:0;s:5:""08:00"";}","a:1:{i:0;s:5:""19:30"";}",custom,"a:1:{i:0;s:5:""08:00"";}","a:1:{i:0;s:5:""19:30"";}",custom,"a:1:{i:0;s:5:""08:00"";}","a:1:{i:0;s:5:""15:00"";}",closed,,,custom,"a:1:{i:0;s:5:""08:00"";}",9/5/2019,4/2/2021,,,,,,
8489,Danielle's Glatt Kosher Meat,"<h3>Glatt Kosher butcher.</h3>
<strong>KWB Highlights:</strong>
<ul>
 	<li>Glatt Kosher butcher.</li>
 	<li>Located in Reseda, 20 miles northwest of Downtown Los Angeles.</li>
 	<li><a href=""http://rccvaad.org/teudot/DaniellesGlattMeat.pdf"" target=""_blank"" rel=""noopener noreferrer"">Teudah</a>.</li>
</ul>",,,,,,,Supermarket,Meat,North America,USA,California,Los Angeles,moderate,34.1940270,-118.5095780,"17267 Vanowen St, Lake Balboa, CA 91406, EE. UU.",RCC,https://rccvaad.org/,,+1 818-345-3522,https://www.facebook.com/Danielles-Glatt-Kosher-Meat-1107482409296632/,,https://www.facebook.com/Danielles-Glatt-Kosher-Meat-1107482409296632/,,,,,,,,,,,,,,,,,,,,,,,14/5/2018,8/2/2021,,,,,,
8402,Magnolia Mall Ralphs 63,"<h3>Hypermarket with Kosher products.</h3>
<strong>KWB Highlights:</strong>
<ul>
 	<li>Large supermarket with Kosher products.</li>
 	<li><a href=""http://rccvaad.org/teudot/Ralphs63.pdf"" target=""_blank"" rel=""noopener noreferrer"">Teudah</a>.</li>
 	<li>All fresh meat and chicken have the RCC seal on the front and back of the package.</li>
 	<li>Meats are Glatt Kosher.</li>
 	<li>Deli with cooked meals available for takeaway.</li>
 	<li>
<div class=""StoreServices-label"">Store services:</div>
<ul>
 	<li class=""StoreServices-departmentsItem"">ATM.</li>
 	<li class=""StoreServices-departmentsItem"">Bakery.</li>
 	<li class=""StoreServices-departmentsItem"">Cheese counter.</li>
 	<li class=""StoreServices-departmentsItem"">Coin Star.</li>
 	<li class=""StoreServices-departmentsItem"">Liquor.</li>
 	<li class=""StoreServices-departmentsItem"">Meat department.</li>
 	<li class=""StoreServices-departmentsItem"">Online deli/Bakery ordering.</li>
 	<li class=""StoreServices-departmentsItem"">Sushi.</li>
</ul>
</li>
 	<li>Located in Magnolia Mall, 14 miles northwest of Downtown Los Angeles.</li>
</ul>",,,,https://www.google.com/maps/uv?pb=!1s0x80c29615beb6a975%3A0x5b222f320644d9a2!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPZZ9W0ni06H1ivDGQ35GyfXvNRMEmBcHJSF67D%3Dw312-h176-k-no!5sMagnolia%20Mall%20Ralphs%2063%20%2012921%20W%20Magnolia%20Blvd%2C%20Van%20Nuys%2C%20CA%2091423%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipPZZ9W0ni06H1ivDGQ35GyfXvNRMEmBcHJSF67D&hl=en&sa=X&ved=2ahUKEwjHj6qlu7T0AhUKRjABHcf6AbgQoip6BAhIEAM   https://www.google.com/maps/uv?pb=!1s0x80c29615beb6a975%3A0x5b222f320644d9a2!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPZZ9W0ni06H1ivDGQ35GyfXvNRMEmBcHJSF67D%3Dw312-h176-k-no!5sMagnolia%20Mall%20Ralphs%2063%20%2012921%20W%20Magnolia%20Blvd%2C%20Van%20Nuys%2C%20CA%2091423%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipMIqSKz5EG_D4ijDCoyOA0_Y1P8uX8PcE0JKOh5&hl=en&sa=X&ved=2ahUKEwjHj6qlu7T0AhUKRjABHcf6AbgQoip6BAhIEAM,,,"Bakery,Supermarket",,North America,USA,California,Los Angeles,moderate,34.1656986,-118.4143934,"12921 W Magnolia Blvd, Van Nuys, CA 91423",RCC,https://rccvaad.org/,,(818) 986-2293,https://www.ralphs.com/stores/details/703/00063?cid=loc70300063_gmb,,https://www.facebook.com/Ralphs/,,,,,,,,,,,,,,,,,,,,,,,17/5/2018,8/2/2021,,,,,,
17639,Schwartz Bakery (Pico),"<h3>Bakery and marketplace in LA.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Did we miss anything? Let us know in the comments below!</li>
 	<li>Have you been here before? Share your tips with us!</li>
 	<li>Are you the owner? Claim your listing!</li>
</ul>",,,,https://scontent-lga3-2.xx.fbcdn.net/v/t1.6435-9/103820711_3319750304736907_6324927337436729550_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=730e14&_nc_ohc=lU5IrXTgvKIAX_CQZFX&tn=8xwR0EZvVxQK3iol&_nc_ht=scontent-lga3-2.xx&oh=ad4a768503f7480f3183bb518a3279b5&oe=61C4B32A  https://scontent-lga3-2.xx.fbcdn.net/v/t1.6435-9/104126130_3327497803962157_701737793237119281_n.jpg?_nc_cat=111&ccb=1-5&_nc_sid=9267fe&_nc_ohc=31187qK-AO8AX94yiJG&_nc_ht=scontent-lga3-2.xx&oh=47504f02694f3617ad5953c934831021&oe=61C6584D  https://scontent-lga3-2.xx.fbcdn.net/v/t1.6435-9/118360756_3538359862875949_5753010214314619142_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=730e14&_nc_ohc=Tyl5KpvIUGYAX9mp75o&_nc_ht=scontent-lga3-2.xx&oh=cdc406b777eeaf94a4ed088c848f566b&oe=61C4FFE3,,,"Bakery,Supermarket,Food","Pareve,Dairy(Cholov Yisroel)",North America,USA,California,Los Angeles,moderate,34.0551770,-118.3857531,"W Pico Blvd, Los Angeles, CA 90035, USA",OK,http://www.ok.org/es/consumers/ok-certified-restaurants/,,(310) 777-7577,http://schwartzbakeryla.com,schwartzbakery@aol.com,,,sunday,custom,10:00,"a:1:{i:0;s:5:""20:00"";}",custom,"a:1:{i:0;s:5:""10:00"";}","a:1:{i:0;s:5:""20:00"";}",custom,"a:1:{i:0;s:5:""10:00"";}","a:1:{i:0;s:5:""20:00"";}",custom,"a:1:{i:0;s:5:""10:00"";}","a:1:{i:0;s:5:""20:00"";}",custom,"a:1:{i:0;s:5:""07:30"";}","a:1:{i:0;s:5:""15:00"";}",closed,,,custom,"a:1:{i:0;s:5:""10:00"";}",15/7/2019,4/2/2021,,,,,,
8500,Beverly Hills Kosher Meats,"<h3>Glatt meat butcher with online ordered takeaway.</h3>
<strong>KWB Highlights:</strong>
<ul>
 	<li>Glatt Meat butcher and online ordered takeaway.</li>
 	<li>Delis and sandwiches are available.</li>
 	<li>Beverly Hills Kosher is the only prime Glatt Kosher meat in town under the RCC Supervision. All their products are subject to the highest standards of Kashrus.</li>
 	<li>It is the only full-service butcher in town, that has been open for more than five decades.</li>
 	<li>Selling choice cuts and prime American Glatt Kosher meat only.</li>
 	<li>Beverly Hills Kosher carries only all natural, no antibiotics, no growth hormones, vegetarian fed chickens.</li>
 	<li>For more information about their menu, click <a href=""http://beverlyhillskosher.com/thanksgiving-menu-2/"" target=""_blank"" rel=""noopener noreferrer"">here</a>.</li>
 	<li><a href=""http://rccvaad.org/teudot/BeverlyHillsKosher.pdf"" target=""_blank"" rel=""noopener noreferrer"">Teudah</a>.</li>
</ul>",,,,https://scontent-lga3-2.xx.fbcdn.net/v/t1.18169-9/12301595_507066969455114_8055851507685014028_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=9267fe&_nc_ohc=WNQ5CM2_OGUAX-jcHV4&_nc_ht=scontent-lga3-2.xx&oh=704cb0d345235a3a7b18f8bb5dcc9dc9&oe=61C52821,,,Supermarket,Meat,North America,USA,California,Los Angeles,moderate,34.0555067,-118.3921657,"9213 Pico Blvd, Los Angeles, CA 90035, EE. UU.",RCC,https://rccvaad.org/,,+1 310-276-7232,https://www.facebook.com/BHKosherMeat/,berel@beverlyhillskosher.com,https://www.facebook.com/BHKosherMeat/,,,,,,,,,,,,,,,,,,,,,,,14/5/2018,8/2/2021,,,,,,
8494,Cambridge Farms,"<h3>Kosher grocery store.</h3>
<strong>KWB Highlights:</strong>
<ul>
 	<li>Kosher grocery store. Meats are Glatt Kosher.</li>
 	<li>Located in Valley Village, 13 miles northwest of Downtown Los Angeles.</li>
 	<li><a href=""http://rccvaad.org/teudot/CambridgeFarms.pdf"" target=""_blank"" rel=""noopener noreferrer"">Teudah</a>.</li>
</ul>",,,,https://scontent-lga3-2.xx.fbcdn.net/v/t1.18169-9/1896796_640389932677198_5744071849234987535_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=174925&_nc_ohc=UL0xGkE3e98AX8tM81h&tn=8xwR0EZvVxQK3iol&_nc_ht=scontent-lga3-2.xx&oh=bfda472b662c00353d9d64e8576ac6ed&oe=61C5414A,,,"Bakery,Supermarket",Meat,North America,USA,California,Los Angeles,moderate,34.1725815,-118.4041700,"1616, 12431 Burbank Blvd, Valley Village, CA 91607, EE. UU.",RCC,https://rccvaad.org/,,+1 818-506-6661,https://www.facebook.com/cambridgefarmskosher/,cambridgefarmsorders@gmail.com,https://www.facebook.com/cambridgefarmskosher/,,,,,,,,,,,,,,,,,,,,,,,14/5/2018,8/2/2021,,,,,,
8469,Field's Market,"<h3>Glatt Kosher mart.</h3>
<strong>KWB Highlights:</strong>
<ul>
 	<li>Fields Market is a family-friendly local supermarket.</li>
 	<li>Offering personalised service, high-quality produce, meats, bread and pastries baked fresh daily in store.</li>
 	<li>Located at Canoga Park, 29 miles west of Downtown Los Angeles.</li>
 	<li><a href=""http://rccvaad.org/teudot/FieldsMarket.pdf"" target=""_blank"" rel=""noopener noreferrer"">Teudah</a>.</li>
</ul>",,,,https://scontent-bos3-1.xx.fbcdn.net/v/t31.18172-8/288812_200938463294317_7007989_o.jpg?_nc_cat=105&ccb=1-5&_nc_sid=cdbe9c&_nc_ohc=GNBWvheH_40AX-0KzIy&_nc_ht=scontent-bos3-1.xx&oh=6e83d41b38891d2c07b62bcc0303e700&oe=61C3A90C  https://scontent-bos3-1.xx.fbcdn.net/v/t31.18172-8/286339_199757413412422_1837258_o.jpg?_nc_cat=102&ccb=1-5&_nc_sid=cdbe9c&_nc_ohc=1QOtuXZd6bgAX8rPN5Y&_nc_ht=scontent-bos3-1.xx&oh=4308bf66bf39883f07b046e48465dca4&oe=61C4E8E2  https://scontent-bos3-1.xx.fbcdn.net/v/t1.6435-9/89654758_2900497943338342_6509346820571791360_n.jpg?_nc_cat=107&ccb=1-5&_nc_sid=8bfeb9&_nc_ohc=cTW6UqW-ZyEAX9PemWt&_nc_ht=scontent-bos3-1.xx&oh=52ecae879657374de59a85ca8b0488f9&oe=61C45689,,,"Bakery,Supermarket",,North America,USA,California,Los Angeles,moderate,34.2090758,-118.6331336,"23221 Saticoy St, Canoga Park, CA 91304, EE. UU.",RCC,https://rccvaad.org/,,+1 818-346-5117,http://www.fieldsmarket.com/,,,,,,,,,,,,,,,,,,,,,,,,,15/5/2018,8/2/2021,,,,,,
8429,Mega Glatt Mart,"<h3>Kosher speciality grocery store.</h3>
<strong>KWB Highlights:</strong>
<ul>
 	<li>Grocery store with Kosher products.</li>
 	<li>You can call or visit for any kind of Kosher products at an affordable price.</li>
 	<li>You can get all kinds of freshly made kabob in their store.</li>
 	<li>Located at Reseda, 21 miles northwest of Downtown Los Angeles.</li>
 	<li>Ready-made breakfasts, lunches, and dinners as takeaways are available.</li>
 	<li><a href=""http://rccvaad.org/teudot/MegaGlattMart.pdf"" target=""_blank"" rel=""noopener noreferrer"">Teudah</a>.</li>
</ul>
[videopress 6NCzkpep]

&nbsp;",,,,https://www.google.com/maps/uv?pb=!1s0x80c2997506ce3587%3A0xd5af626d6dd2f178!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipM9CT3lIThtR9o8cBfadCOf4NdWVdfvnFAzKNPJ%3Dw234-h176-k-no!5sMega%20Glatt%20Mart%20%206114%20Reseda%20Blvd%2C%20Reseda%2C%20CA%2091335%2C%20EE.%20UU.%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipM9CT3lIThtR9o8cBfadCOf4NdWVdfvnFAzKNPJ&hl=en&sa=X&ved=2ahUKEwichr3e_bH0AhUIjokEHeCbDtMQoip6BAhNEAM   https://www.google.com/maps/uv?pb=!1s0x80c2997506ce3587%3A0xd5af626d6dd2f178!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipM9CT3lIThtR9o8cBfadCOf4NdWVdfvnFAzKNPJ%3Dw234-h176-k-no!5sMega%20Glatt%20Mart%20%206114%20Reseda%20Blvd%2C%20Reseda%2C%20CA%2091335%2C%20EE.%20UU.%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipMhY4qkQpc48Vc7Rf1kGfZgek3VAyjyjxLUQ0e7&hl=en&sa=X&ved=2ahUKEwichr3e_bH0AhUIjokEHeCbDtMQoip6BAhNEAM,,,"Catering ,Supermarket",Meat,North America,USA,California,Los Angeles,moderate,34.1812046,-118.5357946,"6114 Reseda Blvd, Reseda, CA 91335, EE. UU.",RCC,https://rccvaad.org/,,+1 818-578-5360,https://www.megaglattmart.net/,info@megaglattmart.com,https://www.facebook.com/MegaGlattMart/,,,,,,,,,,,,,,,,,,,,,,,16/5/2018,8/2/2021,,,,,,
8406,Ralphs 6,"<h3>Hypermarket with Kosher products.</h3>
<strong>KWB Highlights:</strong>
<ul>
 	<li>Large supermarket with Kosher products.</li>
 	<li><a href=""http://rccvaad.org/teudot/Ralphs6.pdf"" target=""_blank"" rel=""noopener noreferrer"">Teudah</a>.</li>
 	<li>All fresh meat and chicken have the RCC seal on the front and back of the package.</li>
 	<li>Meats are Glatt Kosher.</li>
 	<li>Deli with cooked meals available for takeaway.</li>
 	<li>
<div class=""StoreServices-label"">Store services:</div>
<ul>
 	<li class=""StoreServices-departmentsItem"">Bakery.</li>
 	<li class=""StoreServices-departmentsItem"">Cheese counter.</li>
 	<li class=""StoreServices-departmentsItem"">Kosher food.</li>
 	<li class=""StoreServices-departmentsItem"">Liquor.</li>
 	<li class=""StoreServices-departmentsItem"">Meat department.</li>
 	<li class=""StoreServices-departmentsItem"">Online deli/Bakery ordering.</li>
 	<li class=""StoreServices-departmentsItem"">Starbucks</li>
 	<li class=""StoreServices-departmentsItem"">Sushi</li>
</ul>
</li>
 	<li>Located in Encino, 20 miles west of Downtown Los Angeles.</li>
</ul>",,,,https://www.google.com/maps/uv?pb=!1s0x80c299ad5f8ab269%3A0x84f869fd90ccd21b!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipO2dqqJO1VMiAYss8tuGWLxWcBoJkGtNT79Kf5I%3Dw312-h176-k-no!5sRalphs%206%20%2017840%20Ventura%20Blvd%2C%20Encino%2C%20CA%2091316%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipO2dqqJO1VMiAYss8tuGWLxWcBoJkGtNT79Kf5I&hl=en&sa=X&ved=2ahUKEwjjy_qO-bH0AhWskIkEHSVvDZEQoip6BAhNEAM  https://www.google.com/maps/uv?pb=!1s0x80c299ad5f8ab269%3A0x84f869fd90ccd21b!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipO2dqqJO1VMiAYss8tuGWLxWcBoJkGtNT79Kf5I%3Dw312-h176-k-no!5sRalphs%206%20%2017840%20Ventura%20Blvd%2C%20Encino%2C%20CA%2091316%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipN94HT-DdZ9AteaCpTsvrrsVMRRkcU6nScxhb-A&hl=en&sa=X&ved=2ahUKEwjjy_qO-bH0AhWskIkEHSVvDZEQoip6BAhNEAM  https://www.google.com/maps/uv?pb=!1s0x80c299ad5f8ab269%3A0x84f869fd90ccd21b!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipO2dqqJO1VMiAYss8tuGWLxWcBoJkGtNT79Kf5I%3Dw312-h176-k-no!5sRalphs%206%20%2017840%20Ventura%20Blvd%2C%20Encino%2C%20CA%2091316%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipO--8srQWgqekEBDg7BiLHvJRrev-MduzWusQ-w&hl=en&sa=X&ved=2ahUKEwjjy_qO-bH0AhWskIkEHSVvDZEQoip6BAhNEAM,,,"Bakery,Supermarket",Pareve,North America,USA,California,Los Angeles,moderate,34.1626627,-118.5215194,"17840 Ventura Blvd, Encino, CA 91316",RCC,https://rccvaad.org/,,(818) 345-6882,https://www.ralphs.com/stores/details/703/00006?cid=loc70300006_gmb,,https://www.facebook.com/Ralphs/,,,,,,,,,,,,,,,,,,,,,,,17/5/2018,8/2/2021,,,,,,
17632,Ariel Glatt Mart,"<h3>Glatt Kosher Market.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Did we miss anything? Let us know in the comments below!</li>
 	<li>Have you been here before? Share your tips with us!</li>
 	<li>Are you the owner? Claim your listing!</li>
</ul>",,,,https://www.google.com/maps/uv?pb=!1s0x80c2b8d64d7f19c3%3A0x1d0a4ca45f4cf421!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOXba_lDqz9e0GYa6w-I8OEoJq2DN4PBkXQSsMJ%3Dw84-h176-k-no!5sAriel%20Glatt%20Mart%20%20304%20N%20La%20Brea%20Ave%2C%20Los%20Angeles%2C%20CA%2090036%2C%20USA%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipMb0mXrTX820YN_tcRe0u9aGStSDWkBA1csiLHd&hl=en&sa=X&ved=2ahUKEwj9uan397H0AhWUj4kEHe3KCaYQoip6BAhFEAM&cshid=1637789219569892,,,Supermarket,,North America,USA,California,Los Angeles,moderate,34.0766265,-118.3438944,"304 N La Brea Ave, Los Angeles, CA 90036, USA",OK,http://www.ok.org/es/consumers/ok-certified-restaurants/,,+13239649438,,,,,sunday,custom,09:00,"a:1:{i:0;s:5:""20:00"";}",custom,09:00,"a:1:{i:0;s:5:""20:00"";}",custom,"a:1:{i:0;s:5:""09:00"";}","a:1:{i:0;s:5:""20:00"";}",custom,"a:1:{i:0;s:5:""09:00"";}","a:1:{i:0;s:5:""20:00"";}",custom,"a:1:{i:0;s:5:""09:00"";}","a:1:{i:0;s:5:""17:00"";}",closed,,,custom,"a:1:{i:0;s:5:""07:00"";}",15/7/2019,4/2/2021,,,,,,
8464,Glatt Mart,"<h3>Speciality grocery store.</h3>
<strong>KWB Highlights:</strong>
<ul>
 	<li>Grocer, Butcher, Bakery, Nuts, Candies, and Deli all in one place.</li>
 	<li>Located in Pico-Robertson, 10 miles west of Downtown Los Angeles.</li>
 	<li><a href=""http://rccvaad.org/teudot/GlattMart.pdf"" target=""_blank"" rel=""noopener noreferrer"">Teudah</a>.</li>
</ul>",,,,https://scontent-bos3-1.xx.fbcdn.net/v/t1.6435-9/56899672_2327118424234621_6477853388758319104_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=8bfeb9&_nc_ohc=LnuVhgIU54kAX8SHQ-g&_nc_ht=scontent-bos3-1.xx&oh=ade4e786023e5462a2d86b81df2f3337&oe=61C2D11F  https://scontent-bos3-1.xx.fbcdn.net/v/t1.18169-9/14053968_1762663077346828_7835942675817500449_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=19026a&_nc_ohc=S3kX_4nicl4AX_E9NWq&_nc_ht=scontent-bos3-1.xx&oh=15c7a4abf0e9d5f2fc39da4845f31818&oe=61C61719,,,"Bakery,Supermarket",Meat,North America,USA,California,Los Angeles,moderate,34.0541283,-118.3820322,"8708 Pico Blvd, Los Angeles, CA 90035, EE. UU.",RCC,https://rccvaad.org/,,(310) 289-6888,https://www.laglattmart.com/,info@laglattmart.com,,,,,,,,,,,,,,,,,,,,,,,,15/5/2018,8/2/2021,,,,,,
