ID,Title,Content,ClosedorQuestionable,Chabad Status,Listing_Type,Meat_Dairy_Parve,Continent,Country,State/Provience,City,listing_thumbnail,_listing_phone,_listing_kosher,_listing_website,_listing_pricing_range,geolocation_lat,geolocation_long,_listing_location,_listing_social__facebook,_listing_kosher_url,_listing_email,_listing_working_hours,_listing_monday_hours_radio,_listing_monday_hours_open,_listing_monday_hours_close,_listing_tuesday_hours_radio,_listing_tuesday_hours_open,_listing_tuesday_hours_close,_listing_wednesday_hours_radio,_listing_wednesday_hours_open,_listing_wednesday_hours_close,_listing_thursday_hours_radio,_listing_thursday_hours_open,_listing_thursday_hours_close,_listing_friday_hours_radio,_listing_friday_hours_open,_listing_friday_hours_close,_listing_saturday_hours_radio,_listing_saturday_hours_open,_listing_saturday_hours_close,_listing_sunday_hours_radio,_listing_sunday_hours_open,_listing_social__instagram,DateCreated,_listing_confirmed,Status,Content_Tagline,Content_Description,Content_Images,Content_Video,Content_Menu_or_URL,street_address,zip_code,KWB_Highlight,More Information:
11514,Kaff's Bake Shop - Brooklyn Boro Park,"<h3></h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>offering delicious, homemade baked goods straight from our family to yours</li>
 	<li>our kosher bakery offers homemade baked goods straight from our family to yours. Whether you’re stopping by for breakfast before work in the morning or picking up a few treats to bring home at night, Kaff’s Bake Shop has something for everyone to enjoy!</li>
 	<li>At Kaff’s Bake Shop, we use only the finest ingredients as we prepare our pastries, Danishes and cakes fresh each morning. Additionally, we also offer a variety of salads, sandwiches and coffee for breakfast, lunch and take-out throughout the day. Our specials include rotating daily breakfast, weekly cakes and featured Shabbat items.
We invite neighborhood residents and visitors alike to stop by and taste the delicious baked goods we have to offer! Please give us a call with any questions or special orders, then stop by one of our three area locations today to experience Kaff’s Bake Shop for yourself!</li>
</ul>",checked,,"Bakery,Food,Cafe",,North America,USA,New York,Brooklyn,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,+1 718-633-2600,,https://www.facebook.com/KaffsBakeShop/,moderate,40.6400766,-73.9954119,"4518 Fort Hamilton Pkwy, Brooklyn, NY 11219, USA",https://www.facebook.com/KaffsBakeShop/,,,monday,custom,"a:1:{i:0;s:5:""07:00"";}","a:1:{i:0;s:5:""20:00"";}",custom,"a:1:{i:0;s:5:""07:00"";}","a:1:{i:0;s:5:""20:00"";}",custom,"a:1:{i:0;s:5:""07:00"";}","a:1:{i:0;s:5:""20:00"";}",custom,"a:1:{i:0;s:5:""07:00"";}","a:1:{i:0;s:5:""21:00"";}",custom,"a:1:{i:0;s:5:""07:00"";}","a:1:{i:0;s:5:""15:30"";}",closed,,,custom,"a:1:{i:0;s:5:""07:00"";}",https://www.instagram.com/kaffbakery/?hl=en,30/8/2018,24/3/2021,,,,https://www.google.com/maps/uv?pb=!1s0x89c25acd7014a0bd%3A0xac2396d8c27c21b7!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipNwRb-TjfpHa5L5n3R3abHXK8NIPGGcGjz_Mj0R%3Dw259-h176-k-no!5sKaff%27s%20Bake%20Shop%20-%20Brooklyn%20Boro%20Park%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipNwRb-TjfpHa5L5n3R3abHXK8NIPGGcGjz_Mj0R&hl=en&sa=X&ved=2ahUKEwiK0p76xM_0AhUKjIkEHeS-BmQQoip6BAg7EAM   https://www.google.com/maps/uv?pb=!1s0x89c25acd7014a0bd%3A0xac2396d8c27c21b7!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipNwRb-TjfpHa5L5n3R3abHXK8NIPGGcGjz_Mj0R%3Dw259-h176-k-no!5sKaff%27s%20Bake%20Shop%20-%20Brooklyn%20Boro%20Park%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipN37_P54cx7gwEKPl-mpDWAtBuXplp6AMuXMDA7&hl=en&sa=X&ved=2ahUKEwiK0p76xM_0AhUKjIkEHeS-BmQQoip6BAg7EAM,,,,,,
4739,Mountain Top Steakhouse at Chalet Hotel,"<h3><strong>    Open during summer only</strong></h3>
<strong>     KWB's Highlights:</strong>
<ul>
 	<li>Executive Chef Chaim Levi has created an excellent menu with trendy dishes Sous Vide meats, chicken and waffles, and specials that change daily.</li>
 	<li>Call in advance for reservations at (845) 434-5124. They are open for dinner Sunday through Thursday, 5PM-11PM. Mountain Top is under the supervision of Rabbi Shmiel Berger (Mishkoltz Rav).</li>
</ul>",checked,,"Food,Restaurant",Meat,North America,USA,New York,,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,+1 845-434-5124,Rabbi.Rabbi Shmiel Berger,http://mountain-top-woodbourne.poi.place/,moderate,41.7673907,-74.6169395,"54 Chesters Rd, Woodbourne, NY 12788",,,,,,,,,,,,,,,,,,,,,,,,,,6/10/2017,6/4/2021,,,,https://www.google.com/maps/uv?pb=!1s0x89dcbf1535d7df99%3A0xbdda02f57398b225!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPtvyp8p7RLYo8KNQuePLKe6XxvTRyP3BT94KWp%3Dw234-h176-k-no!5sMountain%20Top%20Steakhouse%20at%20Chalet%20Hotel%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipPtvyp8p7RLYo8KNQuePLKe6XxvTRyP3BT94KWp&hl=en&sa=X&ved=2ahUKEwjH-5LlkOH0AhU3j4kEHWDdApIQoip6BAgmEAM   https://www.google.com/maps/uv?pb=!1s0x89dcbf1535d7df99%3A0xbdda02f57398b225!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPtvyp8p7RLYo8KNQuePLKe6XxvTRyP3BT94KWp%3Dw234-h176-k-no!5sMountain%20Top%20Steakhouse%20at%20Chalet%20Hotel%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipMrLy9jp7bfcrWHrHOzOfBHSmrMwQ7j2qOHjT73&hl=en&sa=X&ved=2ahUKEwjH-5LlkOH0AhU3j4kEHWDdApIQoip6BAgmEAM,,,,,,
12812,Sizzle,"<h3><strong>**PERMANENTLY CLOSED**</strong></h3>
<b> KWB's Highlights:</b>
<ul>
 	<li>This place is permanently closed.</li>
</ul>",checked,,"Food,Restaurant",,North America,USA,New York,Brooklyn,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,,Rabbi Yechiel Babad (Tartikover Rav),http://sizzlebp.com/,moderate,40.6397459,-73.9869744,"4011 13th Ave, Brooklyn, NY 11218, USA",,,,,,,,,,,,,,,,,,,,,,,,,,17/9/2018,,,,,,,,,,,
2748,Bedford Kitchen & Wine Bar (Queens),"<h3><strong>**PERMANENTLY CLOSED**</strong></h3>
<div>

<strong>KWB’s Highlights:</strong>
<ul>
 	<li>This place is permanently closed.</li>
</ul>
</div>",checked,,Restaurant,Meat,North America,USA,New York,Queens,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,(718) 472-5237,,http://www.bedfordkitchen.com/,moderate,40.7300828,-73.8238600,"69-44 Main St, Flushing, NY 11367, USA",https://www.instagram.com/bedfordnyc/,,,,,,,,,,,,,,,,,,,,,,,,,5/10/2017,7/4/2021,,,,,,,,,,
4485,Hy Life Bistro,"<h3><strong>**PERMANENTLY CLOSED**</strong></h3>
<div><strong>KWB's Highlights:</strong></div>
<ul>
 	<li>This place is permanently closed.</li>
</ul>",checked,,Restaurant,,North America,USA,Illinois,Chicago,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,+1 847-674-2021,,,moderate,42.0410486,-87.7311759,"4120 Dempster St, Skokie, IL 60076, USA",,,,,,,,,,,,,,,,,,,,,,,,,,17/10/2017,26/1/2021,,,,,,,,,,
2759,Waffelino,"<h3><strong>**PERMANENTLY CLOSED**</strong></h3>
<div><strong>KWB’s Highlights:</strong></div>
<ul>
 	<li>This place is permanently closed.</li>
</ul>",checked,,"Food,Restaurant",,North America,USA,New York,,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,+1 516-792-3973,,http://www.waffelino.com/,moderate,40.6175662,-73.7304687,"310 Central Ave, Lawrence, NY 11559, USA",,,,,,,,,,,,,,,,,,,,,,,,,https://www.instagram.com/waffelino/,5/10/2017,7/4/2021,,,,,,,,,,
4552,World of Falafel,"<h3><strong>**PERMANENTLY CLOSED**</strong></h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>This place is permanently closed.</li>
</ul>",checked,,Restaurant,Pareve,North America,USA,Massachusetts,,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,+1 215-860-5128,,http://worldoffalafel.com/,moderate,40.2288835,-74.9370093,"14 S State St, Newtown, PA 18940, USA",,,,,,,,,,,,,,,,,,,,,,,,,,16/10/2017,5/3/2020,,,,,,,,,,
15526,Sushi Kraze,"<h3><strong>**PERMANENTLY CLOSED**</strong></h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>This place is permanently closed.</li>
</ul>",checked,,Restaurant,Pareve,North America,USA,Florida,Miami,,+1-305-705-3041,,,none,25.9290992,-80.1862219,"705 NE 167th St, Miami, FL 33162, USA",,,,sunday,closed,12:00,"a:1:{i:0;s:5:""00:00"";}",closed,"a:1:{i:0;s:5:""12:00"";}","a:1:{i:0;s:5:""00:00"";}",closed,"a:1:{i:0;s:5:""12:00"";}","a:1:{i:0;s:5:""00:00"";}",closed,"a:1:{i:0;s:5:""12:00"";}","a:1:{i:0;s:5:""00:00"";}",closed,"a:1:{i:0;s:5:""12:00"";}","a:1:{i:0;s:5:""00:00"";}",closed,"a:1:{i:0;s:5:""19:00"";}","a:1:{i:0;s:5:""00:00"";}",closed,"a:1:{i:0;s:5:""12:00"";}",,17/4/2019,26/7/2021,,,,,,,705 NE 167th St,33162,,
11494,Podrigal's Bakery -Brooklyn,"<h3><strong>**PERMANENTLY CLOSED**</strong></h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>This place is permanently closed.</li>
</ul>",checked,,Bakery,,North America,USA,New York,Brooklyn,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,(718) 435-4956,,https://www.facebook.com/pages/Podrigals-Bakery/111728595546857,moderate,40.6312078,-73.9967879,"1272 56th St, Brooklyn, NY 11219, USA",https://www.facebook.com/pages/Podrigals-Bakery/111728595546857,,,,,,,,,,,,,,,,,,,,,,,,,30/8/2018,24/3/2021,,,,,,,,,,
3052,Halftime Grill,"<h3><strong>**PERMANENTLY CLOSED**</strong></h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>This place is permanently closed.</li>
</ul>",checked,,Restaurant,Meat,North America,USA,New York,Brooklyn,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,+1 718-759-6688,,,moderate,40.6183094,-73.9325263,"2112 Flatbush Ave, Brooklyn, NY 11234, USA",,,,,,,,,,,,,,,,,,,,,,,,,,27/9/2017,8/4/2021,,,,,,,,,,
12890,Cafe K - 18th. Avenue,"<h3><strong>**PERMANENTLY CLOSED**</strong></h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>This place is permanently closed.</li>
</ul>",checked,,Restaurant,Dairy(Cholov Yisroel),North America,USA,New York,Brooklyn,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,(718) 438-1859,,http://www.cafekrestaurant.com,moderate,40.6321458,-73.9748923,"4110 18th Ave Brooklyn, NY 11218 USA",https://www.facebook.com/pages/Cafe-K/160471373970955,,,,,,,,,,,,,,,,,,,,,,,,,10/9/2018,23/3/2021,,,,,,,,,,
3260,Roast Homestyle Chicken,"<h3><strong>**PERMANENTLY CLOSED**</strong></h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>This place is permanently closed.</li>
</ul>",checked,,"Food,Restaurant",Meat,North America,USA,New York,Manhattan,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,+1 212-360-7200,,https://www.theroastnyc.com/,moderate,40.7885806,-73.9486339,"1569 Lexington Ave, New York, NY 10029, USA",,,,,,,,,,,,,,,,,,,,,,,,,,22/9/2017,20/7/2021,,,,,,,,,,
12055,Glattking,"<h3><strong>**PERMANENTLY CLOSED**</strong></h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>This place is permanently closed.</li>
</ul>",checked,,"Food,Restaurant",,North America,USA,New York,Brooklyn,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,(718) 645-5513,Kehilla Kashrus,,moderate,40.6166870,-73.9703173,"502 Avenue M, Brooklyn, NY 11230",,,,,,,,,,,,,,,,,,,,,,,,,,15/8/2018,31/3/2021,,,,,,,,,,
12847,"Meal Mart - 13th. Avenue, Brooklyn","<h3><strong>**PERMANENTLY CLOSED**</strong></h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>This place is permanently closed.</li>
</ul>",checked,,Restaurant,,North America,USA,New York,Brooklyn,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,(718) 854-7800,,,moderate,40.6361530,-73.9906129,"4621 13th Ave Brooklyn, NY 11219 b/t 46th St & 47th St Borough Park",https://www.facebook.com/Meal-Mart-13-Catering-116774265323342/,,,,,,,,,,,,,,,,,,,,,,,,,12/9/2018,22/3/2021,,,,,,,,,,
11926,Ocean Fresh Seafood Market,"<h3><strong>**PERMANENTLY CLOSED**</strong></h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>This place is permanently closed.</li>
</ul>",checked,,"Food,Restaurant",,North America,USA,New York,Brooklyn,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,,,https://www.facebook.com/OceanFreshFish/,moderate,40.6180410,-73.9577090,"1710 Avenue M, Brooklyn, NY 11230, USA",,,,,,,,,,,,,,,,,,,,,,,,,,19/8/2018,29/3/2021,,,,,,,,,,
13078,New Roc Glatt,"<h3><strong>**PERMANENTLY CLOSED**</strong></h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>This place is permanently closed.</li>
</ul>",checked,,Supermarket,,North America,USA,New York,,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,(914) 636-2600,,http://newrocglatt.com/index.php,moderate,40.9485554,-73.7923699,"77 Quaker Ridge Rd, New Rochelle, NY 10804, USA",https://www.facebook.com/newrocglatt/,,,,,,,,,,,,,,,,,,,,,,,,,4/9/2018,23/3/2021,,,,,,,,,,
15857,Salad Bar & Co.,"<h3><strong>**PERMANENTLY CLOSED**</strong></h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>This place is permanently closed.</li>
</ul>",checked,,Restaurant,Dairy(Cholov Yisroel),Oceania,Australia,New South Wales,Surry Hills,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,+61 2 9212 4848,Kosher Australia,,cheap,-33.8862328,151.2090603,"2/55 Holt St, Surry Hills NSW 2010, Australia",https://www.facebook.com/saladbaroz/,,info@saladbar.com.au,sunday,custom,07:30,"a:1:{i:0;s:5:""17:00"";}",custom,"a:1:{i:0;s:5:""07:30"";}","a:1:{i:0;s:5:""17:00"";}",custom,"a:1:{i:0;s:5:""07:30"";}","a:1:{i:0;s:5:""17:00"";}",custom,"a:1:{i:0;s:5:""07:30"";}","a:1:{i:0;s:5:""17:00"";}",custom,"a:1:{i:0;s:5:""07:30"";}","a:1:{i:0;s:5:""17:00"";}",closed,,,closed,,,15/6/2019,23/4/2019,,,,,,,2/55 Holt St,2010,,
16216,Caesar's Grill,"<h3><strong>**PERMANENTLY CLOSED**</strong></h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>This place is permanently closed.</li>
</ul>",checked,,Restaurant,Meat,North America,USA,New York,,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,1 845-553-9727,Rabbi Yechiel Steinmetz,,none,41.1941075,-74.0147263,"120 W Ramapo Rd, Garnerville, NY 10923, USA",https://www.facebook.com/The-Griller-1005412702976156/,,,sunday,closed,"a:1:{i:0;s:5:""15:00"";}","a:1:{i:0;s:5:""23:00"";}",closed,"a:1:{i:0;s:5:""15:00"";}","a:1:{i:0;s:5:""23:00"";}",closed,"a:1:{i:0;s:5:""15:00"";}","a:1:{i:0;s:5:""23:00"";}",closed,"a:1:{i:0;s:5:""15:00"";}","a:1:{i:0;s:5:""23:00"";}",closed,,,closed,,,closed,"a:1:{i:0;s:5:""15:00"";}",,8/5/2019,19/3/2021,,,,,,,,,,
10645,Murray's Falafel,"<h3><strong>**PERMANENTLY CLOSED**</strong></h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>This place is permanently closed.</li>
</ul>
&nbsp;",checked,,"Restaurant,Delivery/Pickup","Meat,Pareve",North America,USA,New York,,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,+1 212-533-1956,,http://murraysfalafel.com/,moderate,40.7322990,-73.9822460,"261 1st Avenue, New York, NY 10003, EE. UU.",,,,,,,,,,,,,,,,,,,,,,,,,,8/8/2018,5/4/2021,,,,,,,,,,
11908,Olympic Pita Flatlands Av.,"<h3><strong>**PERMANENTLY CLOSED**</strong></h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>This place is permanently closed</li>
</ul>",checked,,Restaurant,Meat,North America,USA,New York,Brooklyn,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,,,https://www.olympicpitaexpress.com/,moderate,40.6174392,-73.9409534,"3502 Flatlands Ave Brooklyn, NY 11234",https://www.facebook.com/OlympicPita46st/,,,,,,,,,,,,,,,,,,,,,,,,,19/8/2018,29/3/2021,,,,,,,,,,
12872,Chef-Ah Glatt,"<h3><strong>**PERMANENTLY CLOSED**</strong></h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>This restaurant is permanently closed.</li>
</ul>",checked,,"Food,Restaurant",,North America,USA,New York,Brooklyn,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,(718) 972-0140,Rabbi Aaron Teitelbaum (Nirbater Rav),,moderate,40.6355031,-73.9919575,"4810 13th Ave, Brooklyn, NY 11219, USA",,,,,,,,,,,,,,,,,,,,,,,,,,11/9/2018,22/3/2021,,,,,,,,,,
4267,Holy Bagels & Pizzeria,"<h3><strong>**PERMANENTLY CLOSED**</strong></h3>
<strong>KWB’s Highlights:</strong>
<ul>
 	<li>This place is permanently closed.</li>
</ul>",checked,,Restaurant,Dairy(Cholov Yisroel),North America,USA,Florida,Aventura,,+1 305-940-4402,,https://www.holybagelsnmb.com/,none,25.9218562,-80.1546065,"15903 Biscayne Blvd, Aventura, FL 33160, USA",https://www.facebook.com/Holy-Bagels-and-Pizzeria-121216404615189/,,,,,,,,,,,,,,,,,,,,,,,,,18/10/2017,26/7/2021,,,,,,,15903 Biscayne Blvd,33160,,
4334,Capri Kosher Miami,"<h3><strong>**PERMANENTLY CLOSED**</strong></h3>
<strong>KWB’s Highlights:</strong>
<ul>
 	<li>This restaurant is permanently closed.</li>
</ul>",checked,,Restaurant,Pareve,North America,USA,Florida,Miami,,+1 305-534-0551,,,none,25.8137069,-80.1311392,"726 Arthur Godfrey Rd, Miami Beach, FL 33140, USA",https://www.facebook.com/CapriSushiItalian/,,,,,,,,,,,,,,,,,,,,,,,,,18/10/2017,26/7/2021,,,,,,,726 Arthur Godfrey Rd,33140,,
2938,Yummy Kosher Grill,"<h3><strong>*PERMANENTLY CLOSED*</strong></h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>This place is permanently closed.</li>
</ul>",checked,,Restaurant,Meat,North America,USA,New York,Brooklyn,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,+1 718-872-5513,,,none,40.6255329,-73.9607083,"1519 Avenue J, Brooklyn, NY 11230, USA",,,,,,,,,,,,,,,,,,,,,,,,,,28/9/2017,8/4/2021,,,,https://www.google.com/maps/uv?pb=!1s0x89c244c8342148c1%3A0xb8e419a043bc6257!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipN0yTOyJ8D9_sPyX-_RMYU87mi-otl4DivGx_Cm%3Dw132-h176-k-no!5sYummy%20Kosher%20Grill%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipNgc4CuuL94GDs67w25zBhyA4rwPMvygKoWodf6&hl=en&sa=X&ved=2ahUKEwjD2MTE8tH0AhVaGs0KHZi7DyYQoip6BAhUEAM,,,,,,
20221,Qool,"<h3><strong>Unfortunately, this business closed due to the COVID-19 Pandemic. </strong></h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>This place is permanently closed.</li>
</ul>",checked,,Restaurant,Dairy(Cholov Yisroel),North America,Canada,,,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,(416) 785-1727,,,none,43.6997332,-79.4325465,"1144 Eglinton Ave W, Toronto, ON M6C 2E2, Canada",,,,sunday,closed,12:00,"a:1:{i:0;s:5:""22:00"";}",closed,"a:1:{i:0;s:5:""12:00"";}","a:1:{i:0;s:5:""22:00"";}",closed,"a:1:{i:0;s:5:""12:00"";}","a:1:{i:0;s:5:""22:00"";}",closed,"a:1:{i:0;s:5:""12:00"";}","a:1:{i:0;s:5:""22:00"";}",closed,"a:1:{i:0;s:5:""12:00"";}","a:1:{i:0;s:5:""16:00"";}",closed,,,closed,"a:1:{i:0;s:5:""12:00"";}",,11/11/2019,14/7/2021,,,,,,,,,,
18046,Mama's Vegetarian Restaurant,"<h3><strong>Unfortunately, this business closed due to the COVID-19 Pandemic.</strong></h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>This place is Temporarily closed.</li>
</ul>",checked,,Restaurant,,North America,USA,Pennsylvania,,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,(215) 751-0477,,,cheap,39.9528107,-75.1741919,"18 S 20th St, Philadelphia, PA 19103, USA",https://www.facebook.com/pages/Mamas-Vegatarian/132664590220362,,,monday,closed,11:00,"a:1:{i:0;s:5:""20:30"";}",closed,"a:1:{i:0;s:5:""11:00"";}","a:1:{i:0;s:5:""20:30"";}",closed,"a:1:{i:0;s:5:""11:00"";}","a:1:{i:0;s:5:""20:30"";}",closed,"a:1:{i:0;s:5:""11:00"";}","a:1:{i:0;s:5:""20:30"";}",closed,"a:1:{i:0;s:5:""11:00"";}","a:1:{i:0;s:5:""15:00"";}",closed,,,closed,,,23/7/2019,20/1/2021,,,,,,,,,,
11042,BestSimcha,"<h3>Bakery where you can order beverages and Kosher products to takeaway.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Parev. Baked goods are Yoshon.</li>
 	<li>BestSimcha is a prestigious MK certified caterer and event planner.</li>
 	<li>You can order food, beverages, and kosher products to takeaway.</li>
 	<li>Located 9 miles west of downtown Montreal.</li>
 	<li>MK <a href=""http://mk.ca"" target=""_blank"" rel=""noopener noreferrer"">Hescher</a>.</li>
</ul>",checked,,Bakery,Pareve,North America,Canada,Quebec,,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,+1 514-748-5151,MK Kosher,https://www.facebook.com/BestSimcha/,moderate,45.5040014,-73.6782884,"1863 St Louis St, Saint-Laurent, QC H4M 1N5, Canada",https://www.facebook.com/BestSimcha/,https://mk.ca/,bestsimcha@gmail.com,,,,,,,,,,,,,,,,,,,,,,,1/8/2018,14/7/2021,,,,,,,,,,
